,init_node,term_node,capacity,length,free_flow_time,b,power,speed,toll,link_type,from,to,volume,cost
1576,655,451,5000,1.2276,2.48,0.15,4,0,0,1,655,451,2535.810000000034,2.5537150284897376
1577,655,650,3000,2.928,4.94,0.15,4,0,0,1,655,650,986.1841116324867,5.065772969930282
1578,655,653,2500,3.11339,4.81,0.15,4,0,0,1,655,653,1548.6299999999828,5.040770441266569
1579,655,663,6000,2.93371,4.39,0.15,4,0,0,1,655,663,648.3099999999904,4.507438159755281
1581,656,579,3000,3.49195,6.63,0.15,4,0,0,1,656,579,2465.997138064224,7.223713741337613
1582,656,657,7000,2.99149,5.64,0.15,4,0,0,1,656,657,2704.830000000009,5.778519444238772
1583,656,658,4000,3.05061,4.75,0.15,4,0,0,1,656,658,2028.752861935769,4.919172205724166
1584,656,660,3000,2.318,3.83,0.15,4,0,0,1,656,660,2953.687845994551,4.462557932863118
1586,657,525,5000,2.23796,2.51,0.15,4,0,0,1,657,525,2196.1538546497104,2.613531557750154
1587,657,647,3500,2.17984,3.63,0.15,4,0,0,1,657,647,4197.156145350273,4.843213879987797
1588,657,656,7000,2.99149,5.64,0.15,4,0,0,1,657,656,2524.467845994579,5.7739701912389165
1589,657,659,15000,3.17259,5.22,0.15,4,0,0,1,657,659,1678.4799999999668,5.347026361280231
1591,658,510,4000,1.04948,0.37,0.15,4,0,0,1,658,510,3341.8505727870506,0.4390188537317842
1592,658,656,4000,3.05061,4.75,0.15,4,0,0,1,658,656,1737.660000000018,4.897399287144776
1593,658,659,5500,2.989,5.56,0.15,4,0,0,1,658,659,801.5648048837392,5.67993624423346
1594,658,661,6000,2.3188,3.63,0.15,4,0,0,1,658,661,2416.7233042493094,3.7370837954935343
1596,659,509,5000,1.09969,0.59,0.15,4,0,0,1,659,509,3720.775381939944,0.6611268015028288
1597,659,654,5500,3.05061,4.81,0.15,4,0,0,1,659,654,1844.4999999999927,4.941150815050548
1598,659,657,15000,3.17259,5.22,0.15,4,0,0,1,659,657,1785.640000000014,5.34706084337245
1599,659,658,5500,2.989,5.56,0.15,4,0,0,1,659,658,36.494618060001805,5.679560001616704
1601,660,582,3500,4.07195,5.88,0.15,4,0,0,1,660,582,3241.7045772604174,6.691945919802101
1602,660,656,3000,2.318,3.83,0.15,4,0,0,1,660,656,2864.7500000000364,4.400416353977352
1603,660,661,5000,2.98962,4.61,0.15,4,0,0,1,660,661,1117.270000000004,4.731308829598228
1604,660,902,4500,3.47218,6.04,0.15,4,0,0,1,660,902,4286.049999999996,6.924489218383401
1606,661,512,2000,1.09969,0.58,0.15,4,0,0,1,661,512,1573.6854227396252,0.6573356894393603
1607,661,658,6000,2.3188,3.63,0.15,4,0,0,1,661,658,2449.4925157350663,3.7378770684893143
1608,661,660,5000,2.98962,4.61,0.15,4,0,0,1,661,660,1144.216731265864,4.7314812672304845
1609,661,902,3500,3.74542,7.95,0.15,4,0,0,1,661,902,2098.5701396107543,8.253944311484739
1611,662,449,2000,2.63362,2.91,0.15,4,0,0,1,662,449,685.62452837616,3.021373305342193
1612,662,654,5000,3.05061,4.35,0.15,4,0,0,1,662,654,3207.4354716238377,4.582516749892303
1613,662,664,4500,2.99149,3.79,0.15,4,0,0,1,662,664,1586.7299999999886,3.9184476505359167
1614,662,667,2500,2.989,5.39,0.15,4,0,0,1,662,667,830.6699999999983,5.519414488649895
1616,663,449,2000,0.682,1.41,0.15,4,0,0,1,663,449,1364.5200000000405,1.4831057953589315
1617,663,655,6000,2.93371,4.39,0.15,4,0,0,1,663,655,1346.0486400086302,4.509016391342176
1618,663,665,2000,2.98962,4.29,0.15,4,0,0,1,663,665,148.52999999998428,4.4096043742573015
1619,663,841,3500,3.05061,4.16,0.15,4,0,0,1,663,841,642.4400000000169,4.282732741531298
1621,664,448,3500,2.75245,2.78,0.15,4,0,0,1,664,448,1871.3099999999977,2.9241738604624863
1622,664,662,4500,2.99149,3.79,0.15,4,0,0,1,664,662,2462.2800000000134,3.960619687381578
1623,664,669,5500,2.92864,3.84,0.15,4,0,0,1,664,669,3377.640880683044,4.039072328897516
1624,664,849,5500,4.45801,5.88,0.15,4,0,0,1,664,849,624.5699999999852,6.0584670703427195
1626,665,448,3500,0.65699,1.17,0.15,4,0,0,1,665,448,1645.0487266775965,1.204844454880883
1627,665,663,2000,2.98962,4.29,0.15,4,0,0,1,665,663,476.55648724551435,4.411659169470327
1628,665,843,2000,2.928,3.73,0.15,4,0,0,1,665,843,723.6800000000076,3.856711055184432
1629,665,849,1000,4.57663,6.48,0.15,4,0,0,1,665,849,112.39000000000668,6.66322028755519
1631,666,510,4000,2.22043,4.08,0.15,4,0,0,1,666,510,754.0000000000217,4.16958987496352
1632,666,521,1500,0.793,0.55,0.15,4,0,0,1,666,521,1554.3299999999654,0.6768378072220032
1633,666,667,2000,2.989,4.68,0.15,4,0,0,1,666,667,1246.1700000000128,4.905369898368801
1634,666,668,3000,2.92864,4.18,0.15,4,0,0,1,666,668,354.93000000002206,4.297268443832811
1636,667,509,5000,2.16185,5.05,0.15,4,0,0,1,667,509,1966.4500000000696,5.154597173701709
1637,667,662,2500,2.989,5.39,0.15,4,0,0,1,667,662,912.1999999999751,5.523891124244953
1638,667,666,2000,2.989,4.68,0.15,4,0,0,1,667,666,1489.7499999999927,5.015667931199868
1639,667,669,7000,2.92864,4.32,0.15,4,0,0,1,667,669,1412.2400000000416,4.43821913665742
1641,668,519,2000,0.35569,0.64,0.15,4,0,0,1,668,519,3348.7221540055834,1.4087423106518433
1642,668,666,3000,2.92864,4.18,0.15,4,0,0,1,668,666,519.3999999999869,4.297708965571952
1643,668,669,3500,2.989,4.75,0.15,4,0,0,1,668,669,2463.4799999999523,5.044427400609856
1644,668,850,4500,2.989,3.84,0.15,4,0,0,1,668,850,597.3100000000704,3.9597388016700568
1646,669,664,5500,2.92864,3.84,0.15,4,0,0,1,669,664,3342.859999999964,4.03574956974155
1647,669,667,7000,2.92864,4.32,0.15,4,0,0,1,669,667,1883.0200000000696,4.440538746235341
1648,669,668,3500,2.989,4.75,0.15,4,0,0,1,669,668,2370.6421540055017,5.019520438529875
1649,669,851,5500,2.93054,4.62,0.15,4,0,0,1,669,851,431.8987266775512,4.737247951793057
1651,670,512,2000,3.42144,7.48,0.15,4,0,0,1,670,512,251.29000000000812,7.617137223520734
1652,670,519,2000,3.21048,3.14,0.15,4,0,0,1,670,519,1071.2400000000052,3.3071849372434348
1653,670,521,1500,2.728,3.93,0.15,4,0,0,1,670,521,885.7800000000207,4.110804003729816
1654,670,854,500,5.91731,10.31,0.15,4,0,0,1,670,854,21.0,10.546697212237866
1655,670,902,500,6.92961,10.36,0.15,4,0,0,1,670,902,651.9371354013201,15.128709971518706
1656,670,905,1000,4.72268,10.0,0.15,4,0,0,1,670,905,615.2899999999792,10.403893450878478
1658,671,602,3500,2.86959,4.72,0.15,4,0,0,1,671,602,1592.9000000001834,4.86515851906063
1659,671,672,2500,2.87283,3.66,0.15,4,0,0,1,671,672,1086.3500000001295,3.794487731868161
1660,671,673,4500,2.99149,3.99,0.15,4,0,0,1,671,673,3137.1838989228563,4.25103505290923
1661,671,676,3000,2.98962,3.91,0.15,4,0,0,1,671,676,2728.9099265319164,4.431134958762734
1663,672,603,2000,3.05061,3.78,0.15,4,0,0,1,672,603,1238.6346015890667,3.985437816205994
1664,672,671,2500,2.87283,3.66,0.15,4,0,0,1,672,671,1932.4669678127905,3.9709152556957954
1665,672,674,2000,2.98962,3.99,0.15,4,0,0,1,672,674,1377.9614156340394,4.244447670820639
1666,672,722,1000,2.86959,3.58,0.15,4,0,0,1,672,722,772.1924454774562,3.885714614321786
1668,673,671,4500,2.99149,3.99,0.15,4,0,0,1,673,671,2113.6168576420528,4.138788169435234
1669,673,674,3500,3.05549,3.83,0.15,4,0,0,1,673,674,1378.7999999999884,3.9660559950908874
1670,673,678,4000,2.86765,3.66,0.15,4,0,0,1,673,678,4064.0629267822296,4.359730527360247
1671,673,683,3000,3.11339,4.27,0.15,4,0,0,1,673,683,2367.0654534991263,4.642777555437813
1673,674,672,2000,2.98962,3.99,0.15,4,0,0,1,674,672,989.0236149781267,4.145375551523829
1674,674,673,3500,3.05549,3.83,0.15,4,0,0,1,674,673,1603.0713390003802,3.9775026377843927
1675,674,684,1500,2.928,4.29,0.15,4,0,0,1,674,684,778.9499999999606,4.453917412573703
1676,674,724,2000,2.928,4.5,0.15,4,0,0,1,674,724,983.6799999999856,4.6566201874057365
1678,675,404,5500,1.54319,3.14,0.15,4,0,0,1,675,404,6195.868379500062,3.960268290306856
1679,675,606,3500,3.11339,6.4,0.15,4,0,0,1,675,606,1680.5299999999845,6.575560731705821
1680,675,676,5500,2.74771,4.32,0.15,4,0,0,1,675,676,1846.8030960926556,4.438146112365659
1681,675,677,4500,2.80865,4.0,0.15,4,0,0,1,675,677,2499.3694539119388,4.169444280057142
1683,676,607,500,3.111,6.87,0.15,4,0,0,1,676,607,409.5,7.458082888854189
1684,676,671,3000,2.98962,3.91,0.15,4,0,0,1,676,671,540.1700000001001,4.030201259912274
1685,676,675,5500,2.74771,4.32,0.15,4,0,0,1,676,675,4491.169893729201,4.718020955140057
1686,676,678,3500,2.867,4.09,0.15,4,0,0,1,676,678,1919.593096092576,4.260191007144374
1688,677,406,3000,0.82067,2.0,0.15,4,0,0,1,677,406,4398.928048522161,3.419658211098884
1689,677,675,4500,2.80865,4.0,0.15,4,0,0,1,677,675,2931.3235172822024,4.2203789422873275
1690,677,678,5500,2.87283,4.53,0.15,4,0,0,1,677,678,1598.5069039074006,4.64976158130956
1691,677,687,8000,3.05061,4.37,0.15,4,0,0,1,677,687,1646.1734566935702,4.493199609049506
1693,678,673,4000,2.86765,3.66,0.15,4,0,0,1,678,673,2372.3300000000017,3.842631490417829
1694,678,676,3500,2.867,4.09,0.15,4,0,0,1,678,676,1077.5899671972147,4.2101926008377335
1695,678,677,5500,2.87283,4.53,0.15,4,0,0,1,678,677,3033.995568585989,4.7078346136904665
1696,678,688,7500,2.989,4.18,0.15,4,0,0,1,678,688,3451.5373909990303,4.3276837233618926
1698,679,610,6500,3.05061,4.77,0.15,4,0,0,1,679,610,4855.178530994439,5.114753533696285
1699,679,680,3500,2.196,3.4,0.15,4,0,0,1,679,680,982.1200000000025,3.491001958890936
1700,679,681,4000,3.05061,4.69,0.15,4,0,0,1,679,681,3888.251147163719,5.440142591621122
1702,680,404,5500,1.61045,1.27,0.15,4,0,0,1,680,404,2355.330000000031,1.3408249491485873
1703,680,488,2500,2.29623,2.97,0.15,4,0,0,1,680,488,2570.650000000074,3.55988375406032
1704,680,611,4500,2.92864,4.34,0.15,4,0,0,1,680,611,4159.732883451056,4.932472843785801
1705,680,679,3500,2.196,3.4,0.15,4,0,0,1,680,679,3608.283171274816,4.063943415472505
1707,681,487,3000,1.64248,1.36,0.15,4,0,0,1,681,487,2804.8700000000094,1.5815812462594987
1708,681,623,4000,2.87736,4.31,0.15,4,0,0,1,681,623,5011.261504453862,6.017731502753966
1709,681,679,4000,3.05061,4.69,0.15,4,0,0,1,681,679,4526.038963318657,5.965204899680249
1710,681,691,12000,2.867,4.0,0.15,4,0,0,1,681,691,5259.090000000026,4.13681444711449
1712,682,406,3000,2.20446,2.45,0.15,4,0,0,1,682,406,2140.799999999952,2.6334748470084643
1713,682,487,3000,1.50659,3.04,0.15,4,0,0,1,682,487,3786.4754623150657,4.257495537670615
1714,682,488,2500,1.01524,2.77,0.15,4,0,0,1,682,488,2271.3175022161886,3.093698201774364
1715,682,692,8000,2.9946,4.0,0.15,4,0,0,1,682,692,2234.910000000018,4.123438529377737
1717,683,673,3000,3.11339,4.27,0.15,4,0,0,1,683,673,1867.6200000001263,4.490738503450932
1718,683,684,2500,2.928,4.5,0.15,4,0,0,1,683,684,913.5899999999384,4.629157854423561
1719,683,685,4000,2.80666,3.73,0.15,4,0,0,1,683,685,3400.0087378670946,4.134331899243375
1720,683,688,3500,2.9946,4.19,0.15,4,0,0,1,683,688,3091.9266941342,4.692564547862426
1722,684,674,1500,2.928,4.29,0.15,4,0,0,1,684,674,907.6200000000025,4.49337807147775
1723,684,683,2500,2.928,4.5,0.15,4,0,0,1,684,683,1738.9966943299223,4.7751497175729565
1724,684,728,3500,2.92864,3.91,0.15,4,0,0,1,684,728,1311.7799999999406,4.038718437624829
1726,685,411,6000,2.91909,3.04,0.15,4,0,0,1,685,411,2808.729028420916,3.178661335825037
1727,685,683,4000,2.80666,3.73,0.15,4,0,0,1,685,683,3372.2279986600624,4.124902638844297
1728,685,686,1500,2.80865,3.5,0.15,4,0,0,1,685,686,1190.540000000008,3.8206848358901864
1729,685,690,4000,3.05,3.82,0.15,4,0,0,1,685,690,2288.7976254572854,4.003424868243108
1731,686,685,1500,2.80865,3.5,0.15,4,0,0,1,686,685,1235.2459146710753,3.853785304879749
1732,686,730,1000,2.92864,3.91,0.15,4,0,0,1,686,730,695.1700000000201,4.164117696793993
1734,687,407,6500,0.82067,1.71,0.15,4,0,0,1,687,407,8483.680474103174,2.487166452082679
1735,687,677,8000,3.05061,4.37,0.15,4,0,0,1,687,677,1154.1999999999898,4.492308412220921
1736,687,688,6500,2.80865,4.42,0.15,4,0,0,1,687,688,3098.8825826519387,4.566597578107783
1737,687,689,7000,2.928,5.02,0.15,4,0,0,1,687,689,923.6385172192531,5.137348250090163
1739,688,678,7500,2.989,4.18,0.15,4,0,0,1,688,678,2393.0200000000186,4.306058420353764
1740,688,683,3500,2.9946,4.19,0.15,4,0,0,1,688,683,1330.2352855122515,4.32289835571104
1741,688,687,6500,2.80865,4.42,0.15,4,0,0,1,688,687,5254.454085133161,4.815465972505505
1742,688,690,5000,2.989,5.32,0.15,4,0,0,1,688,690,1068.7200000000305,5.441225630333571
1744,689,408,2000,1.04948,2.19,0.15,4,0,0,1,689,408,2763.0052663320384,3.4285605841181304
1745,689,687,7000,2.928,5.02,0.15,4,0,0,1,689,687,1748.9667350079544,5.14005446553815
1746,689,690,3500,2.81196,4.0,0.15,4,0,0,1,689,690,1463.0730224493743,4.1307991430087
1747,689,699,1500,3.1116,4.83,0.15,4,0,0,1,689,699,1478.8626447927309,5.638981743135688
1749,690,410,2000,2.81196,2.9,0.15,4,0,0,1,690,410,2161.941496543819,3.606421750176009
1750,690,685,4000,3.05,3.82,0.15,4,0,0,1,690,685,803.5500000000102,3.942933181839285
1751,690,688,5000,2.989,5.32,0.15,4,0,0,1,690,688,1630.3327028603453,5.448580442336659
1752,690,689,3500,2.81196,4.0,0.15,4,0,0,1,690,689,3116.079231166528,4.4894538254309655
1754,691,481,6500,2.30915,2.42,0.15,4,0,0,1,691,481,6952.130157127773,2.987400088553846
1755,691,486,6500,1.06706,2.4,0.15,4,0,0,1,691,486,4853.434192898028,2.5545864116957224
1756,691,681,12000,2.867,4.0,0.15,4,0,0,1,691,681,7475.505359719587,4.205042553522594
1757,691,692,8000,2.75109,4.22,0.15,4,0,0,1,691,692,3926.102472004997,4.366762552584148
1759,692,407,6500,2.45596,2.47,0.15,4,0,0,1,692,407,2979.470000000045,2.584594917905079
1760,692,682,8000,2.9946,4.0,0.15,4,0,0,1,692,682,3423.8287950144518,4.139913800133008
1761,692,691,8000,2.75109,4.22,0.15,4,0,0,1,692,691,7495.357555260823,4.817811462192003
1762,692,694,5500,2.92864,5.17,0.15,4,0,0,1,692,694,2825.1211568420918,5.34113137672502
1764,693,479,3000,0.96449,1.88,0.15,4,0,0,1,693,479,2458.659999999967,2.045800361968407
1765,693,483,6500,0.682,0.5,0.15,4,0,0,1,693,483,6237.56736640285,0.5908817159868128
1766,693,694,4500,2.98962,4.28,0.15,4,0,0,1,693,694,2228.310000000005,4.438184809365182
1767,693,703,2000,3.05,5.13,0.15,4,0,0,1,693,703,1172.901929082218,5.343019709234605
1769,694,408,2000,2.10339,2.11,0.15,4,0,0,1,694,408,1848.6305232924424,2.425158063060993
1770,694,539,5000,1.15095,0.62,0.15,4,0,0,1,694,539,2048.2999999999884,0.6686572514391834
1771,694,692,5500,2.92864,5.17,0.15,4,0,0,1,694,692,1900.978235446295,5.298212847506632
1772,694,693,4500,2.98962,4.28,0.15,4,0,0,1,694,693,4354.76102899618,4.9626287339990505
1774,695,411,6000,0.63686,1.04,0.15,4,0,0,1,695,411,4773.002002721027,1.1279464939858637
1775,695,696,8500,2.989,3.99,0.15,4,0,0,1,695,696,1096.8700000000026,4.109725962162733
1776,695,697,4500,2.92864,4.63,0.15,4,0,0,1,695,697,1141.7239503887977,4.7500234399757515
1777,695,700,10500,2.99149,5.5,0.15,4,0,0,1,695,700,1513.040000000081,5.620015311896836
1779,696,695,8500,2.989,3.99,0.15,4,0,0,1,696,695,2457.451034970167,4.1137414599815925
1780,696,698,5000,3.05061,4.31,0.15,4,0,0,1,696,698,1525.7499999999782,4.437629998991951
1781,696,734,1500,2.80865,4.2,0.15,4,0,0,1,696,734,734.7879972790905,4.348622362020322
1783,697,695,4500,2.92864,4.63,0.15,4,0,0,1,697,695,2572.4020027210427,4.82130693705101
1784,697,698,4000,2.99149,3.95,0.15,4,0,0,1,697,698,1893.557997279124,4.099414797385603
1785,697,702,5500,2.989,3.97,0.15,4,0,0,1,697,702,2346.404466391563,4.109286158322689
1786,697,809,2500,2.989,3.95,0.15,4,0,0,1,697,809,1142.9500000001208,4.09544434906398
1788,698,696,5000,3.05061,4.31,0.15,4,0,0,1,698,696,1998.2979972790415,4.44851853422267
1789,698,697,4000,2.99149,3.95,0.15,4,0,0,1,698,697,2296.94999999999,4.134084619055632
1790,698,736,4500,2.867,4.32,0.15,4,0,0,1,698,736,1655.900000000045,4.44656122923941
1791,698,810,2000,2.86765,4.67,0.15,4,0,0,1,698,810,134.6199999999808,4.78472037892776
1793,699,538,8000,0.71138,0.45,0.15,4,0,0,1,699,538,8269.194952919881,0.5555094767543599
1794,699,689,1500,3.1116,4.83,0.15,4,0,0,1,699,689,1526.859920196337,5.732267931414953
1795,699,700,5000,2.867,4.09,0.15,4,0,0,1,699,700,3304.6670785113893,4.321749942652667
1796,699,701,5000,2.86765,3.66,0.15,4,0,0,1,699,701,1744.0260496113767,3.782832512299695
1798,700,410,2000,0.63686,1.09,0.15,4,0,0,1,700,410,3313.674847975424,2.347549951115829
1799,700,695,10500,2.99149,5.5,0.15,4,0,0,1,700,695,935.4799999999811,5.619711579821069
1800,700,699,5000,2.867,4.09,0.15,4,0,0,1,700,699,3126.754051613163,4.298503025787013
1801,700,702,4500,3.05061,5.1,0.15,4,0,0,1,700,702,568.5,5.222219264737209
1803,701,474,3500,0.82067,1.73,0.15,4,0,0,1,701,474,2029.7599999999657,1.7921792220679174
1804,701,699,5000,2.86765,3.66,0.15,4,0,0,1,701,699,5336.8243185582605,4.48727012525818
1805,701,702,2500,2.87283,3.44,0.15,4,0,0,1,701,702,1996.725687956583,3.7648861199367687
1806,701,813,2000,2.93054,4.43,0.15,4,0,0,1,701,813,486.44271479443705,4.549547022214415
1808,702,697,5500,2.989,3.97,0.15,4,0,0,1,702,697,2322.1799999999857,4.108484069274779
1809,702,700,4500,3.05061,5.1,0.15,4,0,0,1,702,700,2148.5054025332647,5.261776234933441
1810,702,701,2500,2.87283,3.44,0.15,4,0,0,1,702,701,3109.703950388648,4.790194446902272
1811,702,814,3500,2.92864,4.55,0.15,4,0,0,1,702,814,613.197285205628,4.667788630202942
1813,703,478,5500,1.31398,2.69,0.15,4,0,0,1,703,478,4862.032849362542,2.9889726084603607
1814,703,693,2000,3.05,5.13,0.15,4,0,0,1,703,693,2467.324543685543,7.034353146368606
1815,703,704,7500,2.867,4.29,0.15,4,0,0,1,703,704,2840.501363192896,4.417919863444271
1816,703,705,3500,2.74771,4.18,0.15,4,0,0,1,703,705,1464.6500000000233,4.30913625273186
1818,704,538,8000,3.37435,4.18,0.15,4,0,0,1,704,538,2604.5694767075765,4.322018519565115
1819,704,539,5000,2.14196,4.88,0.15,4,0,0,1,704,539,4860.700523292435,5.619450707198075
1820,704,703,7500,2.867,4.29,0.15,4,0,0,1,704,703,4317.628451211676,4.475358051024176
1821,704,706,8500,2.86765,4.55,0.15,4,0,0,1,704,706,746.1799999999638,4.664746532311384
1823,705,476,3500,2.28404,2.02,0.15,4,0,0,1,705,476,676.9800000000178,2.111785705402905
1824,705,635,5500,2.928,4.23,0.15,4,0,0,1,705,635,4001.3099999999977,4.524861837824092
1825,705,703,3500,2.74771,4.18,0.15,4,0,0,1,705,703,2815.8903050292647,4.552607323822339
1826,705,706,5000,2.93054,4.14,0.15,4,0,0,1,705,706,2555.3680801191726,4.2995883787886795
1828,706,474,3500,2.41317,2.45,0.15,4,0,0,1,706,474,3697.9821768069087,3.0045045937821366
1829,706,475,3500,2.51953,3.08,0.15,4,0,0,1,706,475,750.3205405688568,3.1817569917480637
1830,706,704,8500,2.86765,4.55,0.15,4,0,0,1,706,704,2627.629973879164,4.670938808477933
1831,706,705,5000,2.93054,4.14,0.15,4,0,0,1,706,705,3680.689999999981,4.439581165121421
1833,707,473,1000,3.85219,4.39,0.15,4,0,0,1,707,473,530.2662259441859,4.596150894451352
1834,707,475,3500,1.17811,1.74,0.15,4,0,0,1,707,475,1282.4621768067518,1.791829258775621
1835,707,476,3500,1.18441,2.79,0.15,4,0,0,1,707,476,1997.8799999999972,2.8818089135850853
1836,707,638,2500,3.24219,4.12,0.15,4,0,0,1,707,638,827.2200000002558,4.257095797369056
1838,708,388,2000,1.81366,2.9,0.15,4,0,0,1,708,388,147.55999999999767,2.9725592897311928
1839,708,709,3000,5.856,6.96,0.15,4,0,0,1,708,709,415.27999999997695,7.194623335943922
1840,708,714,4000,5.81647,6.99,0.15,4,0,0,1,708,714,98.35000000001308,7.222659183200378
1841,708,913,3000,16.7325,20.04,0.15,4,0,0,1,708,913,177.60000000002037,20.7093369211996
1843,709,391,3000,1.26933,0.53,0.15,4,0,0,1,709,391,1526.4600000002902,0.5861019313193166
1844,709,708,3000,5.856,6.96,0.15,4,0,0,1,709,708,240.76000000003117,7.194283306473337
1845,709,711,1000,4.64922,5.49,0.15,4,0,0,1,709,711,248.24000000001976,5.6790959639709655
1846,709,713,2500,4.59164,5.92,0.15,4,0,0,1,709,713,360.30999999997584,6.1040487406164665
1847,709,803,2500,6.1003,7.69,0.15,4,0,0,1,709,803,334.98000000004686,7.934383820283019
1849,710,584,1000,4.70926,5.72,0.15,4,0,0,1,710,584,1457.2711061693915,9.777815632940804
1850,710,712,3000,2.86765,5.11,0.15,4,0,0,1,710,712,2355.6941226923955,5.5161148479154
1851,710,806,2500,2.867,3.52,0.15,4,0,0,1,710,806,1533.7929837928823,3.709486765143237
1853,711,709,1000,4.64922,5.49,0.15,4,0,0,1,711,709,315.85000000011496,5.684164520297363
1854,711,713,1000,3.05061,4.09,0.15,4,0,0,1,711,713,1425.802036306246,6.747453610988401
1855,711,807,2500,2.74568,3.19,0.15,4,0,0,1,711,807,1019.6301616803104,3.3130673407779465
1857,712,393,3500,2.70953,2.62,0.15,4,0,0,1,712,393,2621.574122692444,2.8520809833614686
1858,712,584,2000,4.70689,7.48,0.15,4,0,0,1,712,584,1026.4237772963825,7.746111453188691
1859,712,710,3000,2.86765,5.11,0.15,4,0,0,1,712,710,815.8098383198156,5.228897629555983
1860,712,713,1000,3.05061,4.28,0.15,4,0,0,1,712,713,443.8999999999942,4.426951721105958
1862,713,392,1000,1.675,1.05,0.15,4,0,0,1,713,392,1269.9039285357285,1.5266038452150064
1863,713,709,2500,4.59164,5.92,0.15,4,0,0,1,713,709,49.469999999986605,6.1036657361509175
1864,713,711,1000,3.05061,4.09,0.15,4,0,0,1,713,711,721.9401616803298,4.378679794725314
1865,713,712,1000,3.05061,4.28,0.15,4,0,0,1,713,712,849.8485780324336,4.736913672807699
1866,713,716,2000,3.33721,6.77,0.15,4,0,0,1,713,716,450.2281077705193,6.906096296570696
1868,714,708,4000,5.81647,6.99,0.15,4,0,0,1,714,708,52.88000000000466,7.2226588320253775
1869,714,715,4500,5.673,6.66,0.15,4,0,0,1,714,715,336.779999999977,6.886951340116284
1870,714,720,3500,5.79532,6.95,0.15,4,0,0,1,714,720,58.5600000000195,7.181812881697385
1871,714,913,3500,11.385,13.61,0.15,4,0,0,1,714,913,149.2599999999802,14.065406752287974
1873,715,391,3000,4.71637,6.36,0.15,4,0,0,1,715,391,272.3800000000556,6.548719628238024
1874,715,714,4500,5.673,6.66,0.15,4,0,0,1,715,714,144.8199999999997,6.886921071592353
1875,715,717,2500,4.49955,5.36,0.15,4,0,0,1,715,717,641.5699999998978,5.543469162663547
1876,715,719,1500,4.51647,5.28,0.15,4,0,0,1,715,719,144.60000000002037,5.460727196411605
1877,715,721,2500,5.673,6.62,0.15,4,0,0,1,715,721,762.9000000002197,6.855531120634857
1879,716,393,3500,0.61304,1.87,0.15,4,0,0,1,716,393,3758.7774381868585,2.267640401429568
1880,716,601,3000,2.928,5.17,0.15,4,0,0,1,716,601,973.4963527879517,5.295718725763614
1881,716,713,2000,3.33721,6.77,0.15,4,0,0,1,716,713,0.0,6.9034884
1882,716,717,4000,2.86959,4.09,0.15,4,0,0,1,716,717,476.8799999999974,4.204907539870214
1883,716,718,7000,2.62371,4.45,0.15,4,0,0,1,716,718,2171.893647211946,4.561134448633246
1885,717,392,1000,1.60466,2.98,0.15,4,0,0,1,717,392,697.6625618131729,3.150084750764909
1886,717,715,2500,4.49955,5.36,0.15,4,0,0,1,717,715,223.85000000003487,5.540033680226567
1887,717,716,4000,2.86959,4.09,0.15,4,0,0,1,717,716,1087.8074381867193,4.208139296679307
1888,717,719,1500,2.501,3.9,0.15,4,0,0,1,717,719,796.9400000000752,4.0466515271120445
1890,718,603,1000,2.99149,3.99,0.15,4,0,0,1,718,603,1069.8353984110363,4.893688387570518
1891,718,716,7000,2.62371,4.45,0.15,4,0,0,1,718,716,1966.2700000000327,4.559103980717145
1892,718,719,1000,2.806,3.73,0.15,4,0,0,1,718,719,507.71755452268553,3.879418238498596
1893,718,722,2500,3.05549,3.79,0.15,4,0,0,1,718,722,1986.972962181724,4.139069328702208
1895,719,715,1500,4.51647,5.28,0.15,4,0,0,1,719,715,45.85000000002765,5.460659491381104
1896,719,717,1500,2.501,3.9,0.15,4,0,0,1,719,717,693.2500000000364,4.0267301087202805
1897,719,718,1000,2.806,3.73,0.15,4,0,0,1,719,718,787.4593149698048,4.05737575235191
1898,719,723,2000,2.989,3.95,0.15,4,0,0,1,719,723,897.1282395529269,4.093547582532399
1900,720,714,3500,5.79532,6.95,0.15,4,0,0,1,720,714,31.92000000000553,7.181812807211994
1901,720,721,4000,5.61333,6.58,0.15,4,0,0,1,720,721,606.9799999999668,6.805056528892704
1902,720,726,3000,5.91731,7.07,0.15,4,0,0,1,720,726,136.05000000011205,7.3066968855927215
1903,720,913,3000,7.75444,9.25,0.15,4,0,0,1,720,913,259.7499999999927,9.560255577659882
1905,721,715,2500,5.673,6.62,0.15,4,0,0,1,721,715,513.4200000000274,6.848686364563107
1906,721,720,4000,5.61333,6.58,0.15,4,0,0,1,721,720,248.4600000000355,6.804547892750739
1907,721,723,1000,4.55258,5.41,0.15,4,0,0,1,721,723,378.8099999999977,5.608813115930423
1908,721,725,2500,4.71242,5.5,0.15,4,0,0,1,721,725,1042.7699999999677,5.713468495280863
1909,721,727,3000,5.85632,7.03,0.15,4,0,0,1,721,727,633.9300000001822,7.266355255363226
1911,722,672,1000,2.86959,3.58,0.15,4,0,0,1,722,672,1225.1830172697591,4.904763507728308
1912,722,718,2500,3.05549,3.79,0.15,4,0,0,1,722,718,1551.3353984110945,3.996512936363824
1913,722,723,2000,2.98962,4.28,0.15,4,0,0,1,722,723,204.61244547735987,4.39965513042298
1914,722,724,1000,2.86959,4.0,0.15,4,0,0,1,722,724,1230.6745465009735,5.491118504283785
