Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
bbdcd824e83dd88db69f922935e31c83d27228eb,8e61957eda2e69d68b0bce4add726e0a84827e3f1ec9c9cb0c879c9feca623f74aa26949b28af9d68c95e28c81f1c33ffb01c817e95c3be913ac6b37d76f51c9,05/16/2019 09:30:00 PM,05/16/2019 09:45:00 PM,420,0.0,17031839100.0,17031081600.0,32.0,8.0,6.5,2.0,0.0,0.0,8.5,Credit Card,Blue Ribbon Taxi Association Inc.,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347)
3b504eaa4193f69aad880b2921514105f4487562,72bd7e233c30ea3ace72a2b0dc797ba6cc3165a963036ef3f0f8a4b752528407dbfcae1622ef6b9b811323a8dcac9a37ea6614ba01cc06be0f6cafdf6bdd617b,05/16/2019 09:45:00 PM,05/16/2019 10:30:00 PM,2064,12.78,17031980100.0,17031320100.0,56.0,32.0,35.5,0.0,0.0,5.5,41.0,Cash,Chicago Carriage Cab Corp,41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
bc902fd7d628c04b1b4774378cb43f0ad0b4b682,24b87270f3b2380ededa6656ce69c5c61f5cec7eba1103f4023bd2f923bc6bcb5b708d9b5d77baef31e5c56d2af47f346a92c86a5b9f1bf563b715639118691d,05/17/2019 04:00:00 PM,05/17/2019 04:00:00 PM,480,0.0,17031081700.0,17031281900.0,8.0,28.0,6.75,1.5,0.0,0.0,8.25,Credit Card,Blue Ribbon Taxi Association Inc.,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
6df921c028b663045955d0fedd520581145db615,ff097593e973809c21672f451538a517b2445605cdbd656617ceb0d85ddb3eaea7ac5d6fd4363eb6a8cbc8ff1302e39ad28f6a5ec5dd2da1951698ade4790e0c,05/17/2019 05:45:00 PM,05/17/2019 06:15:00 PM,2520,10.8,,,76.0,16.0,30.5,8.75,0.0,4.0,43.25,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253)
a04d5a3d6a574182d51bebce480689e610ee0b44,a4d3ebdb843bb0ff2eeca8acc59adae88cf333e9efb25d9c319292178636382c054c8a929e9ef9b91cedd34b667b45a961251050017e4a740913911667dd3b5d,05/18/2019 06:15:00 PM,05/18/2019 06:30:00 PM,529,1.18,17031839100.0,17031280100.0,32.0,28.0,7.25,3.0,0.0,0.0,10.75,Credit Card,Chicago Carriage Cab Corp,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224)
d009d356d6c2910fafcfb14c2db7328bdd25cb3a,89a40bbeb44e22e8169b4ba823c5eee94b324219fbe8c007ec52243acb7b0aed5ac28fc53132e13d6deb4fcd6eec8911cc70ac7233fe3bdd8f8a5ea6f23e5f71,05/18/2019 10:45:00 PM,05/18/2019 11:00:00 PM,480,2.0,,,16.0,5.0,8.5,2.0,0.0,0.0,10.5,Credit Card,Taxi Affiliation Services,41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253),41.947791586,-87.683834942,POINT (-87.6838349425 41.9477915865)
74f1372fbeaeb486e019e0ed23db0c16203d6991,8e5856141b569bb9dbbccc80fcf2b8225ae80e93accbe49ed0fcb9bd6a5b77f55b5e2aaa436d6e07e046f2b2e658216b4febd9612572d74874a71e61b0769620,05/19/2019 01:00:00 PM,05/19/2019 01:45:00 PM,2760,0.0,17031841000.0,17031980000.0,33.0,76.0,51.5,0.0,0.0,0.0,51.5,Cash,Choice Taxi Association,41.849246754,-87.624135298,POINT (-87.6241352979 41.8492467545),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
073875008ebc86604aaed196bcd1fb8a7a023472,d95b99518116b5f943d75828e78c02e668ec6add7d28baf8548752f0e6b263d92e916f0af3caf8ce99349f1b1de1045fee29f713f2634b94371781c5c83d4ba8,05/19/2019 06:15:00 PM,05/19/2019 06:45:00 PM,2220,13.2,,,,,36.25,0.0,0.0,1.0,37.25,Cash,Choice Taxi Association,,,,,,
992e9a1cb91e3b725a508a2ffe52e859f020ab83,11a881b7291dab7fe4187136591e3c02f39adbf8d9d3f2ddefb20b564df268c96e2692fa310d85c661e0e4fe6fa223eff741e6c8708f865c3881dedb89dd80e7,05/20/2019 07:15:00 AM,05/20/2019 07:30:00 AM,1020,3.3,17031081100.0,17031839100.0,8.0,32.0,12.75,2.0,0.0,0.0,15.25,Credit Card,Medallion Leasin,41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
579f4353493dc131b9848558765ac8cc58feead7,43fe08d201c3d59dc4355ae6fca0c28128d421f4b433ed78a4ce6294776fc5de73a6f39d42752a214f184d682123493709cbc1b169f688fe9fd0315a66e4a132,05/20/2019 07:30:00 AM,05/20/2019 08:00:00 AM,1080,7.0,,,41.0,28.0,20.25,0.0,0.0,0.0,20.25,Unknown,Taxi Affiliation Services,41.794090253,-87.592310855,POINT (-87.592310855 41.794090253),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
34c40a218c658614226ff409c20705f9953a92e5,bbf0e7eb1a8080cc943c392f87fe67878063a6f274fde88510642ee37a3ac93d6a5200d0d3939c4bb4e77067d93e20f122c31d1c91183f3537edf1a45517713b,05/20/2019 10:15:00 AM,05/20/2019 10:30:00 AM,1008,1.58,17031320600.0,17031841000.0,32.0,33.0,10.0,3.0,0.0,0.0,13.5,Credit Card,Blue Diamond,41.870607372,-87.622172937,POINT (-87.6221729369 41.8706073724),41.849246754,-87.624135298,POINT (-87.6241352979 41.8492467545)
7ea83be2fd2154ef131a2c52fb51ca3444ef4306,2104bcfe571fe3f25079dec505fa48dfd86072a7a85c7bba744558a3714e29a01892e054eab767c575a21b318387d1e672f756030bb03bdd5aa2a2f06eec3594,05/20/2019 10:45:00 AM,05/20/2019 11:00:00 AM,509,1.36,,,4.0,77.0,7.0,0.0,0.0,0.0,7.0,Cash,Flash Cab,41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
8676c2b2252f49651c7121f8e1e75e95b6f06688,d22d4e2b6b75447d9b7a64a4b680cacfab600f8ee95887bd1107add1516a1ab17933921257292001a299bcc403c0754ec50937d518bddd8e3cf26563967fa4ce,05/20/2019 01:45:00 PM,05/20/2019 01:45:00 PM,0,0.0,,,,,45.0,0.0,0.0,0.0,45.0,Credit Card,Suburban Dispatch LLC,,,,,,
45173aff238cc824e6f8652c5c3dce8bdd9aa159,22285f5fe35182fe47da50da60b5cde5bd09b58a484c407dbc670a3ca1b7800fb92bed960836926ca0c0fe808e7536090c4b7f11a186ff8b2745993f565eba98,05/20/2019 01:45:00 PM,05/20/2019 02:00:00 PM,790,3.11,17031330100.0,17031281900.0,33.0,28.0,11.75,4.0,0.0,0.0,16.25,Credit Card,Sun Taxi,41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
5010d01c7a6670e75c20a30662d5afc3493a28fd,bc63ae0c7ee45051c7f3d02cdb650d855e0dd0f4a3ecbe30abfb4d193407118323b9265a861e6cd0304e6255e4b9fd32f8885a7b9d777eae5966b4c67dbb8d1c,05/20/2019 07:15:00 PM,05/20/2019 07:15:00 PM,461,1.22,17031081700.0,17031081401.0,8.0,8.0,7.25,0.0,0.0,0.0,7.25,Cash,Patriot Taxi Dba Peace Taxi Associat,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495)
6350a593e20e7d31fa6f06b870565143ff3043fb,e58217aab55360fd47c24c931ec25c7ab0cf7bd3917c8b98b9b1f851051a0b065f0cd8380970f70bf1b09d5453b4b2d42f81b990ac3687940ccb5a4e2fe0a216,05/20/2019 11:00:00 PM,05/20/2019 11:15:00 PM,660,0.0,,,4.0,77.0,10.25,0.0,0.0,0.0,10.25,Cash,Taxi Affiliation Services,41.975170943,-87.687515515,POINT (-87.6875155152 41.9751709433),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
b324d23d121d591a7e93d56127c34c408a7a7b36,4b73d19af7e1fe6e8ad6b095cf52b354b0b5fad0edca75d686e3a87eb7f4dccb546d1ffb196e1252fa8481af1103c21041b2690a403c5f12c44d8b2961684885,05/21/2019 06:45:00 AM,05/21/2019 06:45:00 AM,62,0.09,17031081800.0,17031081800.0,8.0,8.0,3.5,0.0,0.0,0.0,3.5,Cash,Flash Cab,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
4d270b36977e73e20d4028b26ed51e58f55d58bf,77aff3b34413b9f32f99d9d53dcfb2d676d2641eb43054c8cc8c708aa3b459f05b621967a4ce3b3e168a835a1f6edaa4dce9c3b6ddadf4ac26517a7b8c19ccdb,05/21/2019 09:00:00 AM,05/21/2019 09:15:00 AM,705,1.8,,,,,9.0,1.8,0.0,0.0,10.8,Mobile,City Service,,,,,,
48c7b50834cfde23bffb2498f1779f68804715cb,340a2b2a073da248753976c9b31637b48a63d1589ae25ed60e2c80e03a72ee762253825bb5b60dbb998415aeb885eeaaa75239cc87c91cd72000db13acf413b4,05/21/2019 10:30:00 AM,05/21/2019 10:45:00 AM,615,1.48,17031839100.0,17031842200.0,32.0,8.0,8.0,2.0,0.0,0.0,10.5,Credit Card,City Service,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.904935302,-87.649907226,POINT (-87.6499072264 41.9049353016)
69801612cf177f595bfd951c2afd2bdc97e389f9,9458348b38e6b327b2d8fc070b05551916fd95da48ea13cd09b867e285930c138c83473246eb89a992e4606f7d6dd523507adf6218fe7283b7e9164237825592,05/21/2019 06:45:00 PM,05/21/2019 07:00:00 PM,660,1.5,,,24.0,8.0,8.25,2.0,0.0,0.0,10.25,Credit Card,Taxi Affiliation Services,41.901206994,-87.676355989,POINT (-87.6763559892 41.9012069941),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
e3ca8f3ce4bb6e823b9f92ee29bb4e448bade46c,b6145b6652e150355709fe9ee483e49b7a0b926e9f0b8264be277c909955bf9eab04ec1b5e0bba2a311e3cb52a3b2f178dc7bda2bc41ab0b0210b8a44c11c050,05/21/2019 08:45:00 PM,05/21/2019 09:00:00 PM,1561,17.73,17031980000.0,17031839100.0,76.0,32.0,43.5,9.7,0.0,4.5,58.2,Credit Card,Sun Taxi,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
0e50c90954da9552d2219797ff7325e088106612,4bc66efc0de895c4d76f5dc2d901fd6cac16f37a609aa1ea320ea1c91e3c4a93c54ecdc8486d2fb00ae6e59e4373fa7cc5cbd68ea6e6fe30a49a7309f4198efa,05/22/2019 06:30:00 AM,05/22/2019 06:30:00 AM,578,1.92,17031081500.0,17031839100.0,8.0,32.0,8.75,3.0,0.0,0.0,12.25,Credit Card,Chicago Carriage Cab Corp,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
ac5da214581df9e9ae7379441ee033a4a59a42df,eb108801cfdcab102a686aa0772cbd99b03447a26b890747a381f85d01a5c4cba90f86a579085c1ac75ae84f4444570e4222c9093e1b836fcb0e54eb0035cae6,05/22/2019 08:45:00 AM,05/22/2019 08:45:00 AM,360,1.7,,,,,6.0,0.0,0.0,0.0,6.0,Cash,Taxi Affiliation Services,,,,,,
a186806e061fa22b35f69454f5ce5a4866d6fffb,42dc625d3d8ac379a07acaf3a3bea2ac319ad318629df10eecc2f6ac3a98bc11c68d4d97549779d5978ba8afc992282b9d5d0f645f6e0938058ee02c16248073,05/22/2019 06:15:00 PM,05/22/2019 06:30:00 PM,660,0.1,17031320100.0,17031841000.0,32.0,33.0,9.75,2.05,0.0,0.0,11.8,Credit Card,Taxi Affiliation Services,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.849246754,-87.624135298,POINT (-87.6241352979 41.8492467545)
3b1dbe630bbf71655cda60078ca852bcec6adb5b,356744753023949fa63be6a6d7e0aef31f2d50dd3b0258449c6b8b6d277765da6955b1ef88c72ca79a9db0d3c20b162fce7cd9ec113b49da61c12c2c546915d4,05/22/2019 08:30:00 PM,05/22/2019 08:45:00 PM,452,1.53,,,,,7.5,0.0,0.0,0.0,7.5,Cash,Flash Cab,,,,,,
e374f7d31df1dbd461ee0f7d9d81d4187373e4c4,91fda2978a4fc5dca34dbd897f28ee663d2492a2b452efbfe6bc381245733b27975f6415b5d333d99bf56c491a61a45eec1cd2f3a02765a8cc9328dac3b38bc7,05/23/2019 01:45:00 PM,05/23/2019 02:00:00 PM,1200,8.6,,,32.0,41.0,24.5,4.9,0.0,0.0,29.4,Credit Card,Star North Management LLC,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.794090253,-87.592310855,POINT (-87.592310855 41.794090253)
bb7d6aa5fbd7741be8d6d87351ca7a9c18b2f088,e5d46d852ebda23f606860eb62604ac0697ce932ff9408fea3dffd8a889b47f34280458790a211f2271e96aed2d3f33f9b5d0387d70ab70184a067530504abb0,05/23/2019 03:30:00 PM,05/23/2019 03:45:00 PM,1140,2.7,,,8.0,28.0,12.0,0.0,0.0,0.0,12.0,Cash,City Service,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
07a438e6fc53df2723ec380882ba076ca79601c7,ee3e1cb0d59cbd5f25dc12afd24205eb15fc9472e5aed9aea48d3d9db67be8d31a5012e240d2619278db74ab0724a2784914a2b788a115716b3a39221050c730,05/23/2019 05:30:00 PM,05/23/2019 05:45:00 PM,420,0.0,17031320100.0,17031839100.0,32.0,32.0,6.0,0.0,0.0,1.0,7.0,Cash,Taxi Affiliation Services,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
25bab2f917e92d1e87dc4891b12ab82cfef32a53,35825a4e206c696b526d1ad1a54efeea081b003b29c07e244ce14c414b487da44214bfe732afd2845ccc54b06df155b39c6533ecca394bc1af10ebe806bd9da2,05/23/2019 06:30:00 PM,05/23/2019 06:45:00 PM,983,2.28,17031241400.0,17031063000.0,24.0,6.0,10.5,0.0,0.0,0.0,10.5,Cash,Chicago Carriage Cab Corp,41.906025969,-87.675311622,POINT (-87.6753116216 41.906025969),41.936310131,-87.651562592,POINT (-87.6515625922 41.9363101308)
38eb13f9e48935ba0972aae275207a0c57d80f62,1a9f0188874ee240e95f2713388e0ee930b07996909b35a0b7731e45fbe7dec4c60b090d7ef8641e332ab12c9c379d4a81c6083c91442b42628a9e00ad25f71b,05/23/2019 06:30:00 PM,05/23/2019 06:45:00 PM,840,1.5,17031081500.0,17031839100.0,8.0,32.0,9.0,5.0,0.0,1.0,15.0,Credit Card,Choice Taxi Association,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
9c9708690adf9b3c24dac61e5926a8dc86f8d559,08dc6cf136c21a6cd3ce240a1c70b8e9dd04543ea96e92ac5a79af1774e0178b1fd834734f1f361ab95a6da432657b34c20adb20a9b8a82822ee869fb345e646,05/24/2019 11:45:00 AM,05/24/2019 12:00:00 PM,655,1.86,17031081800.0,17031080201.0,8.0,8.0,9.0,1.0,0.0,0.0,10.5,Credit Card,City Service,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.909495669,-87.630963601,POINT (-87.630963601 41.9094956686)
381c2795ba9f11e8583bdea8536536a646e1de85,b14a5aa31a4e5843bf3a6ea4433cc6540165b844ac5bbae6054a8a68e07d9a133716f94c4c902d1b83a330c9a17771246e50b46e280495dc354c9dd4b3941464,05/24/2019 02:15:00 PM,05/24/2019 02:15:00 PM,660,3.6,17031081402.0,17031071400.0,8.0,7.0,11.75,4.0,0.0,1.5,17.25,Credit Card,Choice Taxi Association,41.891971508,-87.612945414,POINT (-87.6129454143 41.8919715078),41.922082541,-87.634156093,POINT (-87.6341560931 41.922082541)
d00b10606c51e2897becf6406598f9df9f9bcb6e,29b6866f97b4ee801bebc5fc21758f7092c13f43884c585422cf8227c1ddb10e084a6faa76d65e85885385ae9e7d5579b145b49c83ca839470320a5e998be5ce,05/24/2019 06:00:00 PM,05/24/2019 06:15:00 PM,600,4.9,,,8.0,3.0,14.5,0.0,0.0,0.0,14.5,Cash,Choice Taxi Association,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
eed3ae34776e51cf3d78d3a8d60b9afd2c2daf65,3a48885f15669a1014b21c0c42213778bc14dafa34ed96c3f33ecf8db6a471960e011bc19b22959bf9862da48db95118674e5560cbdff6d77c022bd899b69457,05/25/2019 12:45:00 PM,05/25/2019 01:30:00 PM,2287,17.88,17031980000.0,17031839100.0,76.0,32.0,45.5,10.2,0.0,5.0,61.2,Credit Card,Chicago Independents,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
6fe0e88c09d9902d1791d860c434bff4efd1dc32,2dcd35f7436841b0e5389ad00dbe5d9864cb82afb51818d96bbc48a9b7100ff6dafc50b4a7406a2053a78cff544b6a1b190350bf1dd679f9ac0a980e2f0a3d1e,05/25/2019 02:30:00 PM,05/25/2019 02:45:00 PM,900,0.2,,,6.0,8.0,15.75,2.51,0.0,1.0,19.26,Credit Card,Blue Ribbon Taxi Association Inc.,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
52e3758d69821d08c3bd88981695b6c08731cc04,1e0e8534bf64de34501130ca0892fe92bdaaab3b22ad1a436ff11391dd0b41c9342ada3d2686a8bde2283bd1cb3cffab918dcb0f07dc01b703d07cbe615dc7a2,05/25/2019 07:45:00 PM,05/25/2019 08:00:00 PM,660,0.0,17031081600.0,17031330100.0,8.0,33.0,10.0,0.0,0.0,1.0,11.0,Cash,Blue Ribbon Taxi Association Inc.,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
fe39eafa296c32f0439696de5e42fc5861442ccc,e989861ec1cd3189e671393d5040ccb4d2ed6537a11ac1f2ee8fb1a1c90c5da1bf71a8f1d5ef369190e814c41e0623d495d8451e3f45cf37fc359c5107510286,05/26/2019 04:45:00 PM,05/26/2019 05:00:00 PM,701,1.3,17031320100.0,17031081201.0,32.0,8.0,8.0,2.0,0.0,2.0,12.5,Credit Card,City Service,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134)
8370c82da81f268fc094c28eb7128732e600fd55,bcfe2033955fd875c28de81fb341df4eb26fd7b2a4fb5c413a0e34a8785ab036117da101b5b2e6cde2426cc1cd197b7eab7c7a8d78a1a6e88ddeb936fce3e67c,05/26/2019 05:30:00 PM,05/26/2019 05:45:00 PM,1650,4.05,,,6.0,21.0,16.75,0.0,0.0,0.0,16.75,Cash,Chicago Carriage Cab Corp,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.938666196,-87.711210593,POINT (-87.7112105933 41.9386661962)
0cd08a7c22ed0847dcfbde22597e7a8b774620fc,b7c6b5a428fe506020616ac0ec9e78e763965c4e26aedb655425edf18abdb0657ca0ad284812692584c7283f01649b91ed3ac1a35541636abf42413e2a905828,05/26/2019 09:00:00 PM,05/26/2019 09:00:00 PM,480,2.1,,,28.0,28.0,8.75,0.0,0.0,0.0,8.75,Unknown,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383)
867948b11e712cfe2196debf69a10bbfbd33db83,a5c808e4f73d8ff7c1ede51f0b49c8c91fd20e6b329b7dc31c7a87b39888e43a29b74dfcc3b4c8945efc5d91aa5424bcad99c80f01459d5f5b752cbb3d4671b5,05/27/2019 01:15:00 PM,05/27/2019 01:30:00 PM,794,2.5,,,8.0,7.0,10.0,0.0,0.0,0.0,10.0,Cash,Blue Diamond,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
01a3f786ddb6091a444b4c5ca794a95a351c7a53,2b35ab2108b3fac599b7123c729632c4df95b70bab75e4dc188505bb992f49226dcc074a70a2f7fe42d0983322f6c1e0dd286e6e979ff527064c66e4be629444,05/28/2019 12:30:00 AM,05/28/2019 01:00:00 AM,1320,0.6,,,28.0,1.0,28.75,5.85,0.0,0.0,34.6,Credit Card,Taxi Affiliation Services,41.874005383,-87.66351755,POINT (-87.6635175498 41.874005383),42.009622881,-87.670166857,POINT (-87.6701668569 42.0096228806)
25dd83caac0677eecdd0dc098ae2b42f8ecfb295,f55addae8ca796ec4b405f2aff2b703fa3e84d285bf4c15ffe84f53e6abd8c4acd7dacad001d0ed5d0bd1e011d748cdf531e486ba50cd50cbd6ad1dafb5705b1,05/28/2019 12:30:00 AM,05/28/2019 12:45:00 AM,1320,0.9,17031980000.0,17031081700.0,76.0,8.0,40.25,0.0,0.0,5.0,45.25,Cash,Taxi Affiliation Services,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
4b8d66da42746e7b974962334753b0e02c7dad6c,6edf046ae368c4133e9c6e05fef38fd91caec343f4a9fbb1d6d81b61c559f3d74bf8ef717ac6dc598d81cba0dafcecb1bb233a4bacf85e073f06378d66b76ed6,05/28/2019 09:15:00 AM,05/28/2019 09:15:00 AM,60,0.0,,,,,3.25,0.0,0.0,12.5,16.25,Credit Card,Medallion Leasin,,,,,,
88b018386d863981f9594fef21e9349c22b522bb,9dc01bf146083f56d659b0e783aaa68d61971d562902fb49db540f6f1e4a74742645deb3ac6088d48370e65d91db86d925cbeaa1727b31cfcdc62c5ed56ab79f,05/28/2019 01:30:00 PM,05/28/2019 01:45:00 PM,784,4.7,,,32.0,27.0,14.75,0.0,0.0,0.0,14.75,Cash,Taxi Affiliation Service Yellow,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.878914496,-87.70589713,POINT (-87.7058971305 41.8789144956)
b55e776f017eeb9f674980a2840b6ad1fad9329b,750481a932f9191960616c9eb1ffc8e1a225dcb0451a4a2f74f11f594c95c9453d079361b42f21ddb6b4f4759a4e45205952df55a90f37250695268f3f8dc19c,05/29/2019 08:00:00 AM,05/29/2019 08:15:00 AM,718,1.65,17031081500.0,17031833000.0,8.0,28.0,8.5,2.0,0.0,0.0,11.0,Credit Card,Flash Cab,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.88528132,-87.6572332,POINT (-87.6572331997 41.8852813201)
4b9827891207f951bbea9cea666b8294b8f45f96,e6c17b694924e5c1d501b8eec2376d2d07fda5da39ccddeab760fad69ac7e105699b97368d9bf9fae86d0d3fdd13baa450eab402490332f9557f37321a93d1a0,05/29/2019 08:30:00 AM,05/29/2019 08:30:00 AM,350,0.45,17031839100.0,17031839100.0,32.0,32.0,5.25,0.0,0.0,0.0,5.25,Cash,Chicago Carriage Cab Corp,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
2fde6dd782f6a7b4bfee997c5eb6a7b654cebb26,059bda2b6b156207134204beed08bb2b9d3c3643c60e1cdac128bda987ff5e8441c9bd70cacbd174ef9e9a95d5a032353c0d59082e991ae48832166275794316,05/29/2019 09:30:00 AM,05/29/2019 10:00:00 AM,1140,2.2,17031081201.0,17031839100.0,8.0,32.0,11.5,0.0,0.0,0.0,11.5,Cash,Taxi Affiliation Services,41.899155613,-87.626210532,POINT (-87.6262105324 41.8991556134),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
7f2230c6aaf28b9d89b160e87c73c350d44c610c,434fca602baa9fe4190d20b8804ad17ea43f64f8bf16cb93ea016cb95e22dfa5fb8dd2ed9b65ced5345da8c66f6019104eb1c6d2630b5d34e12e90e962e1ec8d,05/29/2019 01:15:00 PM,05/29/2019 01:15:00 PM,176,0.38,17031839100.0,17031839100.0,32.0,32.0,4.25,0.0,0.0,0.0,4.25,Cash,Chicago Carriage Cab Corp,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
fb9f2e7872fda06f33bc1db2ddb8faf4352f39ba,5c6a70278ee841deb8db8bfaf4dc6611211bea0f0f192d7361bf33baf7e07cbdda42f7a8852d772aa466fae45ba44cd157a961f716fae7f85d726fb6fd4e3b57,05/29/2019 01:15:00 PM,05/29/2019 01:15:00 PM,300,0.0,17031839100.0,17031839100.0,32.0,32.0,5.0,0.0,0.0,0.0,5.0,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
4cbc6a986e33f80268a4863287acac87f40f3c8f,f6d1b6c930d62f6d8cbbd8f86a593ff057408c82f764744a7a38ee63957a74b84eaeea80224ea3a0021ba1572323a282530b0659b5e1ce48d04939eacb504060,05/29/2019 06:30:00 PM,05/29/2019 06:45:00 PM,426,1.09,17031839100.0,17031839100.0,32.0,32.0,6.25,1.25,0.0,0.0,7.5,Mobile,24 Seven Taxi,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
ef9ec75801574318c27fa1c5ef1388126e9b7d37,45bd8de07cb28a2d16874f8ba527f094fe8b68dceb5f59f83792ddd52900096798c5e73d5cf00a7b13ee591d0d58bd6d34233b611875db79e85e323350f413a1,05/29/2019 08:15:00 PM,05/29/2019 08:15:00 PM,0,0.0,,,,,3.25,0.0,0.0,0.0,3.25,Cash,Choice Taxi Association,,,,,,
d3476c9660c24059b89837d4fec9b2d0be6b28ce,1a1528cd156d15c3cbb54c9c0bf74bca19ccf2f00a43cff09d2b26a28d82a92e7176930b25f8daac863fbacf1e4a838326e8a3db7e698a65cf6ad651d21d9dfc,05/29/2019 09:15:00 PM,05/29/2019 09:45:00 PM,1771,16.03,,17031081700.0,,8.0,40.0,8.9,0.0,4.0,53.4,Credit Card,Flash Cab,,,,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
5b5590e23aa22f2ee3145ebcb258356fb2cd89da,774404e103b0efff86c009f1f384bff4e09c0aba9d20f66723edb6b02bedd26de0e41c62bc9c42052c8349e2f393df719ab4e82ef46ad4c4cd80cfd64dadf456,05/30/2019 01:15:00 PM,05/30/2019 01:45:00 PM,2400,18.1,17031980000.0,17031320400.0,76.0,32.0,46.0,5.0,0.0,4.0,55.0,Credit Card,"Taxicab Insurance Agency, LLC",41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.877406123,-87.621971652,POINT (-87.6219716519 41.8774061234)
